id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
318527bf-178b-4a6d-9b04-6b4bedcf459d,Sr. Luiz Fernando Sousa,1958-09-02,610.509.121-52,00284-839,Almeida,AL,Brasil,M,+55 11 8829 4361,61050912152@exemplo.com.br,2024-11-10
fb07c374-8e98-4d14-a2b8-1dee0c690084,Maysa da Cunha,1936-11-20,691.602.088-59,78917-658,Melo,RS,Brasil,M,+55 (081) 6648 1238,69160208859@exemplo.com.br,2024-01-15
c3cc48e3-14fe-46ed-ace3-60e7e8e47537,Renan Campos,1939-08-13,251.459.057-15,85332384,Farias,AM,Brasil,F,11 6499 6533,25145905715@exemplo.com.br,2025-03-14
78a3367c-c9be-439e-ae47-c3339efea08a,Dra. Emanuella Melo,2003-12-25,870.854.289-21,04184-983,da Conceição,BA,Brasil,M,(084) 0813 0962,87085428921@exemplo.com.br,2024-10-01
e83f8eeb-1f1d-437c-a46a-90972fec6d92,Lívia da Cunha,1967-05-18,912.760.038-23,54978954,Campos da Serra,PB,Brasil,M,+55 (011) 7290-7109,91276003823@exemplo.com.br,2024-03-23
aed16e82-653d-463e-bf95-e6013356d6f2,José Miguel Cirino,1947-01-26,272.560.437-09,02359-677,Nascimento,SE,Brasil,M,+55 81 0394-8817,27256043709@exemplo.com.br,2023-11-28
9a07b549-637d-451b-82e5-da52cd00c555,Heloísa Garcia,1953-05-05,357.126.523-97,00404019,Melo,PB,Brasil,F,+55 (081) 2745 0209,35712652397@exemplo.com.br,2024-02-25
13d34629-94ba-4c2a-b649-f6dc26b14775,Luiz Miguel Moura,1991-09-14,090.729.418-56,67634-063,Dias de da Rosa,SC,Brasil,M,+55 81 1170 0205,09072941856@exemplo.com.br,2025-02-07
1afe4324-5a43-4d0d-8e12-02f40da189fe,Felipe Andrade,2001-03-24,323.808.747-60,11866650,Lopes,GO,Brasil,F,(084) 1342-0951,32380874760@exemplo.com.br,2024-08-23
cf02661a-03df-4969-8ff8-daad32d3f722,Sr. Erick Costela,1986-02-20,108.874.325-88,42104-587,da Paz da Praia,PB,Brasil,F,(011) 6997-5746,10887432588@exemplo.com.br,2025-07-11
e4eb13b6-0b80-4b7e-8f0b-e8eb8a39a2b9,Daniela Carvalho,1947-04-22,611.793.239-69,86846937,Novaes,PE,Brasil,M,0800 478 0120,61179323969@exemplo.com.br,2024-04-07
05e5b973-f233-48a4-8064-f1aa8cf6cab2,Cecilia Ferreira,1953-01-14,178.528.949-86,09909-026,Campos,BA,Brasil,M,+55 (051) 9976-6243,17852894986@exemplo.com.br,2024-01-18
24f5a375-2866-4c14-acd3-102e7f9a8d1d,Kaique Melo,1964-05-16,572.576.254-49,07655-880,Camargo,PI,Brasil,F,+55 51 3513 4506,57257625449@exemplo.com.br,2024-02-14
c2057688-9d2a-45f5-9f39-a7114d2d24c1,Matheus Nunes,1993-08-23,072.160.477-92,53491178,Nascimento de Oliveira,TO,Brasil,F,(084) 0432-4388,07216047792@exemplo.com.br,2024-05-01
52e7b096-8771-4b69-a3f5-231104d2e5f5,Caroline Martins,1949-05-01,469.273.615-99,21099249,Almeida,TO,Brasil,F,(084) 8024 5260,46927361599@exemplo.com.br,2024-12-09
c83fe1b8-edea-4f47-97ca-97230a15d38e,Sr. Anthony Correia,1987-04-12,269.829.069-35,79658-928,Montenegro do Norte,PR,Brasil,F,+55 (084) 3718 0032,26982906935@exemplo.com.br,2024-04-17
fdc52dfa-b66e-46c4-85ba-a24bdd624d30,Sabrina Leão,1991-07-16,118.513.447-94,37751-219,Silveira de Cunha,PR,Brasil,F,+55 (061) 7782-7663,11851344794@exemplo.com.br,2024-06-05
2f37b583-e30d-4a76-b5ce-d40e86544f74,Alícia Fernandes,1958-10-09,278.768.604-37,10207746,Monteiro,RO,Brasil,M,41 5941-9899,27876860437@exemplo.com.br,2023-12-10
c0f39078-333d-4924-8265-96be1c37e929,Hadassa Pacheco,1985-02-13,592.063.665-58,19201-996,Vargas Alegre,DF,Brasil,M,+55 (031) 6058-0860,59206366558@exemplo.com.br,2024-10-10
a43a8b19-68b1-436a-a03c-17c7519771aa,Sr. Anthony Pinto,1939-01-01,330.869.881-15,24349316,Sales de Goiás,SE,Brasil,M,0800 032 6709,33086988115@exemplo.com.br,2024-01-24
38951767-8e5e-476e-a269-baa1680a9a39,Rafaela Duarte,1978-03-06,620.921.560-11,52545523,Alves,SP,Brasil,M,(084) 3555 9409,62092156011@exemplo.com.br,2023-09-05
b2b9b0cd-f7ca-44fd-8362-f6362b2ffe51,Isis Garcia,1973-08-08,818.904.140-82,06299-734,Gonçalves de Cirino,BA,Brasil,F,+55 81 8051 0154,81890414082@exemplo.com.br,2024-01-07
21e2949d-9dc0-4fd6-bfcb-dfc3e6e0b656,Noah Pires,2004-02-02,117.360.852-90,04203-330,Sampaio,RS,Brasil,M,+55 41 7459-9438,11736085290@exemplo.com.br,2025-02-18
8ae449fb-b076-42b0-a630-ada39b7209a4,Sr. Dante da Rocha,2002-05-05,985.244.825-69,27960812,da Mota,AC,Brasil,M,11 4440 6061,98524482569@exemplo.com.br,2024-07-01
b0132396-a959-4d93-a736-0c4d138b7139,Rodrigo Duarte,1998-05-25,915.240.649-26,20380-021,Santos,PB,Brasil,M,+55 51 8147 8764,91524064926@exemplo.com.br,2023-08-27
0070f1b9-13e9-45d3-add5-f9090a360869,Lorenzo da Mata,1984-10-26,804.699.023-18,55987-579,Barros do Oeste,AC,Brasil,M,0500 432 7971,80469902318@exemplo.com.br,2024-06-11
592fb748-f939-4b9f-bff6-782d19265016,Brenda Viana,1971-04-29,876.374.043-43,23191785,Costela,RJ,Brasil,M,+55 (051) 2649 3588,87637404343@exemplo.com.br,2024-02-17
fa13cad4-2931-4489-bcb4-80ec50a46198,Theo Melo,2005-03-19,515.038.915-58,56665009,Cassiano,MS,Brasil,M,+55 11 9745 0496,51503891558@exemplo.com.br,2024-01-04
6efe57b6-0ba5-4182-8e9b-f78b29f1e0cf,Breno Silveira,1969-05-27,525.978.957-87,81214321,Costela,TO,Brasil,M,84 8142 3152,52597895787@exemplo.com.br,2023-09-01
078f20a2-26c1-4c62-af21-672ce48310fe,Ana Carolina Vieira,1989-03-21,610.303.987-35,59323-092,da Costa da Prata,AC,Brasil,M,+55 (041) 4577 4291,61030398735@exemplo.com.br,2024-11-12
6b86a702-ce7c-4d54-a0c6-d09b0225f65c,Heloisa Viana,1951-08-21,651.390.939-40,94679381,Cardoso,DF,Brasil,M,+55 (071) 5548-7007,65139093940@exemplo.com.br,2025-07-19
38cb7416-9572-4148-9c43-2febad6f18f8,Dr. Mateus Fonseca,1950-04-18,884.090.836-79,83389151,Fonseca da Prata,AC,Brasil,F,+55 21 2868 4847,88409083679@exemplo.com.br,2024-02-06
0cecf0ed-55e7-4a39-a18e-c6f9051c06ab,Luiz Felipe da Luz,1971-05-23,688.993.656-52,33393-040,Sousa de Freitas,AL,Brasil,M,0800 469 8216,68899365652@exemplo.com.br,2025-06-26
33d049fb-a14b-4d62-8421-f44916c4a771,Caroline Gonçalves,1967-10-14,934.302.471-58,27088-769,Machado do Amparo,PA,Brasil,M,0500 795 9864,93430247158@exemplo.com.br,2025-07-21
0d64d934-8d63-47c3-ae2f-1fdecf2cb9e0,Samuel Dias,1951-07-19,417.402.110-17,53685-333,Jesus dos Dourados,MS,Brasil,F,(011) 5813-8793,41740211017@exemplo.com.br,2024-12-11
a38acfd6-2e6e-4d84-8b29-17d98a5e4013,Maria Luiza Porto,1975-01-14,552.621.368-91,20777-215,Macedo do Sul,MT,Brasil,F,+55 81 7921-8526,55262136891@exemplo.com.br,2025-05-17
b2cb5050-46a4-4151-8e11-a24d2e0d18f4,Carolina Monteiro,1990-07-04,193.519.175-82,10521697,da Luz,MA,Brasil,M,+55 31 9670 8895,19351917582@exemplo.com.br,2024-08-24
5a06a5ad-fda0-49d8-83a8-4bef3a7606ba,Léo Fernandes,2001-04-21,577.306.014-54,20365-375,Siqueira do Amparo,AM,Brasil,M,(011) 6790-5151,57730601454@exemplo.com.br,2024-02-19
6fe25a3f-9d33-4d4a-86b2-3f49d3dd84cf,Clarice Sampaio,1968-12-18,377.004.770-86,76943-437,Sá do Sul,DF,Brasil,F,+55 (051) 7757-5125,37700477086@exemplo.com.br,2025-07-27
d7dce881-2acc-4902-acf1-458b35f17366,Miguel Farias,1997-01-27,544.722.420-49,44853-278,Barros,DF,Brasil,M,+55 31 7583-4657,54472242049@exemplo.com.br,2024-12-24
140ab648-7484-484f-952d-7a484aab2d27,Igor Marques,1956-05-21,424.194.728-71,30591-022,Barbosa de Pires,SC,Brasil,F,+55 11 0404 2593,42419472871@exemplo.com.br,2024-03-30
3e9b7302-55ee-42e0-b20e-d9ce4bc3c862,Sofia Nunes,1947-03-27,280.370.233-56,24307130,Gomes das Pedras,RJ,Brasil,F,0500 468 1603,28037023356@exemplo.com.br,2024-11-01
7532ba99-ae52-4c97-bc49-282892c2a736,Ravy Leão,1964-01-20,914.939.306-31,66724-245,da Mata,MS,Brasil,M,(051) 1885 5049,91493930631@exemplo.com.br,2024-08-14
f71700d0-d88d-4b3b-98dd-222232826836,Brenda Pacheco,1937-04-10,869.056.487-48,08291-550,Garcia,GO,Brasil,M,(021) 9652 9029,86905648748@exemplo.com.br,2024-07-24
5354d574-f0c8-4d0c-92d2-8ddd7ee03753,Helena Montenegro,1973-10-23,819.962.058-29,84211514,da Conceição,MG,Brasil,M,11 9567 0572,81996205829@exemplo.com.br,2023-10-17
aecb158e-2f41-4421-b94c-65866419b81e,Isabel Pereira,1939-02-12,584.485.111-10,48721773,Rodrigues do Campo,SC,Brasil,F,51 3979 2543,58448511110@exemplo.com.br,2024-12-10
b46a77cd-0078-4acb-b5d5-cce22ebba640,Ana Beatriz Alves,1991-06-27,326.181.450-99,70921767,Barbosa do Campo,MA,Brasil,F,(041) 7994-1396,32618145099@exemplo.com.br,2024-11-13
512e04b1-7051-471c-8dd6-6553093adab5,Maitê Souza,1967-11-19,557.191.782-69,41490-334,Rocha,BA,Brasil,F,0800 054 1908,55719178269@exemplo.com.br,2024-04-25
8c257937-1c95-418f-94ac-ed791552ca1c,Stella Albuquerque,1951-10-02,825.942.484-80,60872-799,Siqueira,RO,Brasil,F,+55 (051) 1974-5759,82594248480@exemplo.com.br,2024-10-21
630ec151-6fc3-4207-af21-26a39745ef49,Sofia Sá,1936-07-03,894.451.828-66,02316859,da Rocha das Flores,SP,Brasil,F,+55 31 2212-3303,89445182866@exemplo.com.br,2024-09-14
97554579-b4e2-4b95-be06-5238502c65ea,Anna Liz da Costa,1951-12-25,155.151.395-59,62077293,Ferreira de Azevedo,SP,Brasil,M,51 2888 2874,15515139559@exemplo.com.br,2023-12-07
ea579364-c186-4b89-834b-129178573832,Beatriz da Cunha,1953-03-31,945.056.242-92,84968-425,Nascimento do Campo,PI,Brasil,M,(071) 7858 8148,94505624292@exemplo.com.br,2025-02-15
ed544416-16a7-426c-b2d3-0db118842088,Ana Liz Cardoso,2006-03-19,701.269.129-68,11009-526,Viana,MT,Brasil,M,+55 (051) 7288 0405,70126912968@exemplo.com.br,2023-10-03
105b0758-5d7f-44ec-97da-b0d2879c0884,Davi Lucas Sousa,1981-07-10,892.783.624-87,46013726,Aragão,PR,Brasil,F,+55 81 3978 6964,89278362487@exemplo.com.br,2025-06-19
d2b901cd-0682-4f0a-838c-0a99f132656a,Maria Flor Barros,1979-10-10,325.676.124-29,15924146,Vasconcelos,RN,Brasil,F,+55 51 5220 3089,32567612429@exemplo.com.br,2025-02-10
d8e56f65-18d7-4275-aa52-e947bc81b09d,Cecilia Araújo,1978-11-10,499.686.349-20,94341162,Teixeira de Mendonça,RR,Brasil,M,31 4423 2629,49968634920@exemplo.com.br,2024-01-26
c6523161-b55b-4892-b45b-563a6be083c9,Ísis Costa,1968-04-04,424.232.347-23,81791-692,Fonseca do Campo,PE,Brasil,M,+55 81 8185 1974,42423234723@exemplo.com.br,2024-03-20
5b013d43-e0a9-45ff-b9f8-aeffaeced45d,Lavínia Teixeira,1940-10-05,171.310.939-71,61383111,Peixoto,GO,Brasil,M,(011) 4949-0043,17131093971@exemplo.com.br,2025-04-07
81b9c208-87f8-43e5-ad39-08d0280baaf7,Joaquim Castro,2003-08-21,855.323.168-68,93428-970,da Paz,CE,Brasil,M,+55 31 2920-4619,85532316868@exemplo.com.br,2024-10-31
afd80caa-101c-4100-aa60-a8ad6c687ef0,Arthur Gabriel Cirino,1997-12-20,798.270.295-23,38520236,Moraes,MT,Brasil,F,(031) 5389 1244,79827029523@exemplo.com.br,2024-09-16
1ecd4318-c401-4674-9ec5-617e071dc0dd,Mariane Andrade,1957-04-22,590.306.364-63,78758429,Teixeira,MA,Brasil,M,(051) 6641-5302,59030636463@exemplo.com.br,2025-03-09
018bf784-14ab-482b-bb02-3ce0a5851d0e,Maria Julia Moraes,1997-06-03,953.688.908-01,41934585,Sampaio do Campo,PB,Brasil,F,31 6653 0384,95368890801@exemplo.com.br,2023-11-11
9316b01e-19b3-4b6a-890e-dad108edac46,Isabela Martins,1951-06-04,613.182.938-21,64618100,Cavalcanti,TO,Brasil,M,+55 (071) 0853 8916,61318293821@exemplo.com.br,2024-11-16
b21551d9-8490-44d2-adc1-6538d63d6a78,Yan Martins,1980-04-10,751.443.967-14,53409-749,Oliveira Verde,RS,Brasil,F,+55 (084) 8565-9211,75144396714@exemplo.com.br,2024-12-07
4c7b0fb6-d57f-4c83-bc1f-51fe0f574ae3,Manuela Ramos,1939-12-01,952.094.207-69,41066285,Barros do Oeste,ES,Brasil,F,+55 71 0069 0471,95209420769@exemplo.com.br,2025-02-14
0c820eb3-5668-4c70-b7ad-59af0d976b04,Erick Guerra,1996-08-10,391.558.343-67,96776035,Sales,RS,Brasil,M,+55 41 8639-6156,39155834367@exemplo.com.br,2024-08-15
0b305ccd-e12b-4d54-a58d-ab3d5cf66766,Eduarda Montenegro,1941-02-17,519.558.174-14,81465-718,da Paz Alegre,BA,Brasil,M,(041) 5638 3949,51955817414@exemplo.com.br,2023-12-12
3297f080-485e-4f12-8c13-31677a3a6683,Marcelo Ferreira,1967-09-11,432.057.681-39,16893885,Duarte,PB,Brasil,F,31 0049-6602,43205768139@exemplo.com.br,2025-07-10
9f163b65-6a14-4961-a7a0-3ad3051f0556,Lorenzo Ferreira,1979-08-02,466.834.945-82,68717-975,Ramos Alegre,BA,Brasil,M,+55 51 8724 5013,46683494582@exemplo.com.br,2023-12-16
3edd3725-b379-41f9-92bc-976f78456c8f,Davi Cassiano,1955-01-06,310.915.487-23,10946543,Fernandes de Nunes,AL,Brasil,M,+55 (031) 9391-9062,31091548723@exemplo.com.br,2024-08-16
82d4e37b-7d5f-4bef-ae2a-95b80e35a3f5,Dra. Cecilia Rocha,1960-07-23,285.856.708-63,26199742,da Cruz da Prata,GO,Brasil,M,0800-850-2700,28585670863@exemplo.com.br,2024-06-11
732d300c-e91b-493b-bbf0-b80c8c408068,Sra. Maria Helena Sousa,1997-05-29,797.736.112-65,26129383,Mendonça,MA,Brasil,M,+55 21 4651-3957,79773611265@exemplo.com.br,2023-10-12
a8350c0b-7e8a-4957-8403-ea56601aef5d,Luiz Fernando da Paz,1980-07-03,828.179.220-78,53284-830,da Rocha Verde,TO,Brasil,M,61 9571 2932,82817922078@exemplo.com.br,2024-03-05
eafb4d08-7712-4578-853a-c899e9bc6e59,Sr. Benjamim Ramos,2001-11-18,935.769.723-53,39645-371,da Mata,MG,Brasil,M,61 5639 3845,93576972353@exemplo.com.br,2025-06-04
38dfe93f-cb7b-4a1f-9595-6415834392f0,Ana Júlia Aparecida,1974-01-29,586.431.230-96,52889-536,Leão do Sul,MG,Brasil,F,+55 81 3521 7237,58643123096@exemplo.com.br,2024-07-01
5da5ce7d-83e1-4f90-9359-fe71d8f864e8,Bruna Monteiro,1956-09-03,539.040.579-28,64128-563,Dias,AP,Brasil,F,0900-672-9734,53904057928@exemplo.com.br,2024-09-01
c4ca39c6-2ab3-422c-824c-9cd74a0e52dd,Sr. Erick Macedo,1962-06-18,176.227.277-48,18515-402,Souza de Rezende,AM,Brasil,F,(031) 7304 3101,17622727748@exemplo.com.br,2024-01-27
5f413746-ff8e-445f-aa4d-8141e54a33e3,Ana Lívia Nogueira,1999-01-30,924.950.000-16,38391-750,Camargo,TO,Brasil,M,(061) 3354-4685,92495000016@exemplo.com.br,2025-02-19
d7017225-fce6-42b4-a58a-049b61869fdd,Ísis da Cunha,1963-08-16,809.704.013-31,78307-955,Mendes Alegre,RR,Brasil,F,(071) 8442 9674,80970401331@exemplo.com.br,2025-04-10
f225663f-857f-4385-b306-d20504df34e8,Isaque Aparecida,1980-08-25,631.979.894-21,55145-468,Campos,ES,Brasil,M,(041) 5669 2469,63197989421@exemplo.com.br,2024-03-25
5ce86785-bb43-40de-8e02-890a90773dd8,Gabrielly Fonseca,1971-04-05,447.638.287-59,65625-626,Sousa de Siqueira,SP,Brasil,M,21 6788 3512,44763828759@exemplo.com.br,2023-11-11
75731d9a-1864-4e46-aece-b18c96e52b68,Sr. Gustavo Caldeira,1996-06-29,630.109.734-21,55566074,Campos,SP,Brasil,F,(051) 6470 8198,63010973421@exemplo.com.br,2023-12-09
f6bec579-b131-4fbe-baa0-d78c27e1b484,José Brito,1947-03-14,063.467.407-06,64561258,Nunes da Prata,MG,Brasil,M,0300 360 2062,06346740706@exemplo.com.br,2023-09-25
72015221-94f7-45fe-b4c6-ec2198864fca,Ravy da Rocha,1955-01-20,554.616.071-05,62461-701,Albuquerque de Goiás,TO,Brasil,F,+55 (081) 2922-7518,55461607105@exemplo.com.br,2023-11-13
f43033a4-043d-4097-904c-03ad05504ee0,Sr. Fernando Azevedo,1993-01-28,817.362.777-06,64789787,Dias,PE,Brasil,F,11 8203 2067,81736277706@exemplo.com.br,2025-03-28
4deb23a7-67c8-4e60-8c4d-00b653db00f9,Sarah Câmara,1977-04-02,912.124.627-20,51784-092,Aparecida,PA,Brasil,F,(051) 2426-6002,91212462720@exemplo.com.br,2023-12-18
5d778802-1d37-483d-a26d-97ed864d42ef,Júlia Peixoto,1979-08-29,355.434.508-23,90393610,Silveira do Oeste,BA,Brasil,F,(031) 0459-8364,35543450823@exemplo.com.br,2025-08-13
4da25110-2535-4105-8972-204cd6924240,Dra. Mariane Caldeira,1982-02-18,982.298.588-22,69445-510,da Rosa da Serra,RS,Brasil,F,+55 81 9645 9076,98229858822@exemplo.com.br,2024-07-21
c20634eb-ab8a-4226-b451-3a401afed348,Dr. Ravi Pastor,1981-10-05,488.173.103-74,36122-015,Teixeira,PA,Brasil,F,0300 765 0823,48817310374@exemplo.com.br,2024-09-21
38ae6252-f7b2-4bc4-a4c5-87628e7f9def,Francisco Oliveira,1987-09-29,246.019.328-47,69969-405,Costa,MA,Brasil,M,(041) 8910-0013,24601932847@exemplo.com.br,2024-09-02
0ad8cc4d-5f49-48a7-a1c0-b65d290a267a,Ryan Guerra,1976-02-27,714.096.361-68,27768-926,Albuquerque de Aparecida,AM,Brasil,M,51 9772 7401,71409636168@exemplo.com.br,2025-05-28
9b08c55d-f927-4c50-a3a3-f89e9949fb06,Aurora Ribeiro,2005-09-07,238.970.638-03,51450343,da Luz da Mata,PI,Brasil,F,(011) 0300-1692,23897063803@exemplo.com.br,2024-04-19
14dade29-138c-4a6a-9ee4-08f7013dc5d2,José Albuquerque,1977-07-15,561.340.670-44,83276-925,Barbosa,RS,Brasil,M,+55 (061) 6351 1466,56134067044@exemplo.com.br,2024-07-18
793c073f-a5ec-4388-87b0-ffa2af878e20,Yuri Lima,1940-02-20,993.331.919-69,31560-142,Casa Grande,TO,Brasil,M,71 6750-1922,99333191969@exemplo.com.br,2024-12-24
81a1a73c-72b9-40ae-861f-1a0715089a98,Vitor Gabriel Pastor,1941-12-17,719.820.378-48,19927-299,Pires Grande,MS,Brasil,M,0500 739 5817,71982037848@exemplo.com.br,2025-07-27
29a7973b-04dd-4eb6-8c7c-de481a73a329,Maria Eduarda Lima,1963-09-11,879.274.764-31,74475-857,Nunes de Goiás,AP,Brasil,F,41 2082-1540,87927476431@exemplo.com.br,2024-07-22
7fcfd108-24b6-42ea-81ec-6adea0b927c4,Sra. Ester Fogaça,1945-02-17,264.913.602-99,76404-167,Pimenta do Sul,AM,Brasil,M,+55 84 1326-2389,26491360299@exemplo.com.br,2025-03-16
55589a1d-39da-4456-b470-64c01f4d1bb1,Maysa Martins,1983-08-12,353.384.769-40,30033-210,Santos,PE,Brasil,M,+55 (011) 2240 6107,35338476940@exemplo.com.br,2024-04-27
2391fca2-eff3-49d7-847f-bdae1b478c7d,Eloá Rocha,1968-06-03,114.842.539-48,01377-554,Rezende,SP,Brasil,F,+55 (084) 8009-8024,11484253948@exemplo.com.br,2024-07-05
08c47c6a-ef26-43d0-b776-6351f14db192,Maria Vitória Moreira,1952-11-20,807.157.012-92,06669823,Mendes,PE,Brasil,M,84 5859-9326,80715701292@exemplo.com.br,2023-11-30
44de128e-33b9-4c3f-a2d0-3cbba3044876,Leandro Cardoso,1966-04-18,817.972.202-74,37553-234,Garcia de Goiás,PI,Brasil,M,+55 (021) 1179-9918,81797220274@exemplo.com.br,2024-11-04
a543e34a-7cb7-45e2-8607-7924097cc8b1,Alícia Cavalcante,2005-12-30,638.574.485-43,05537860,Martins Grande,AL,Brasil,M,(021) 8598 7701,63857448543@exemplo.com.br,2023-10-25
6a311927-2ef8-428f-b199-8e6b82cc8853,Calebe Silva,1938-07-17,455.895.127-09,36362382,Pinto,AL,Brasil,M,+55 61 4372-9392,45589512709@exemplo.com.br,2024-03-30
5d3c7606-3df2-4515-b286-ba812cc30d4f,Maria Clara Viana,1940-08-20,379.355.318-45,58118-771,Almeida,MT,Brasil,M,(081) 9947-1746,37935531845@exemplo.com.br,2024-05-31
385a12a2-6e91-4bbb-ad2d-f371d834b390,Vinicius Silva,1997-03-14,830.942.701-70,25317448,Caldeira da Mata,MS,Brasil,M,0500 975 5081,83094270170@exemplo.com.br,2024-05-03
b3602c43-da55-4a79-833a-2c582bd234fc,Leonardo Rodrigues,2005-07-15,021.917.765-38,26841-250,Rodrigues,RJ,Brasil,M,(051) 3574-7837,02191776538@exemplo.com.br,2024-06-08
1874a96a-baa9-48f2-b358-38af3df11e93,Ana Julia Freitas,1987-03-10,086.739.963-18,36831587,Azevedo,AP,Brasil,F,(071) 3139-8174,08673996318@exemplo.com.br,2025-01-10
7d4d62df-0c89-4f6f-8bfb-8f0292c8d6fd,Alícia Camargo,1967-02-21,946.579.000-02,10770-890,Cavalcanti,AM,Brasil,M,81 8868 7550,94657900002@exemplo.com.br,2025-04-16
1972cb0d-ea55-4e3b-b595-e3329041c427,Sra. Ana Luiza Oliveira,1950-06-23,866.672.098-65,11720037,Porto de Minas,SE,Brasil,M,51 4966 1964,86667209865@exemplo.com.br,2025-01-13
718262a4-e656-4874-b209-7e40c5cb8bd6,Enzo Gonçalves,1941-12-17,637.763.659-95,98051-001,das Neves,RR,Brasil,M,+55 21 3478-8457,63776365995@exemplo.com.br,2024-05-07
83244462-9e02-4950-a1f3-f4627a0d471a,Dra. Cecilia Garcia,1996-04-26,752.519.150-92,03766004,Caldeira de Costa,PA,Brasil,M,+55 (011) 1973 2511,75251915092@exemplo.com.br,2025-02-26
ce6b7b93-b031-4004-bf8a-e1a33f0f7aeb,Juan Rodrigues,1961-10-17,403.404.204-85,21723095,da Mota,SC,Brasil,F,+55 (011) 9327-2468,40340420485@exemplo.com.br,2024-02-26
8b280074-338c-4dac-97dc-90934bdb3229,Dra. Maria Laura Cunha,1969-12-19,626.202.845-22,80591-952,Souza de Sá,GO,Brasil,F,(071) 6493 0902,62620284522@exemplo.com.br,2025-03-02
ed85cc89-2b87-4dd0-a2a8-e80f9a1d8a28,Elisa Macedo,1987-08-26,010.284.561-85,29672085,Moura da Serra,PR,Brasil,F,61 0627 1760,01028456185@exemplo.com.br,2024-10-17
6048e236-7449-4e55-8f79-6cb01c7e29e0,Lara Rocha,1962-05-04,949.619.506-31,34706570,Cavalcanti,AP,Brasil,M,(051) 8713-7771,94961950631@exemplo.com.br,2023-10-09
795ac107-d3a0-49eb-b686-5181a4e15552,Mariah Correia,1936-11-25,842.085.000-04,83232-353,Carvalho das Pedras,TO,Brasil,F,51 0631 2401,84208500004@exemplo.com.br,2025-05-15
1dba2bea-43fd-4415-8e70-661dc0ad567d,Dr. Davi Luiz Souza,1984-08-01,441.264.845-43,20863671,Vasconcelos de da Cruz,PI,Brasil,M,+55 11 2101 5330,44126484543@exemplo.com.br,2024-10-07
46eac4bb-d194-4f0d-bdec-33b1fb88edaa,João Lucas Freitas,1942-01-20,032.856.248-63,94820-397,Albuquerque,SE,Brasil,F,+55 (011) 8554 4164,03285624863@exemplo.com.br,2024-10-24
0d35c71b-783a-4c2b-9889-874cdd8474b4,Daniela Costa,1954-07-07,365.468.720-52,57310624,Moreira de Caldeira,AP,Brasil,F,+55 61 2643 9572,36546872052@exemplo.com.br,2024-09-08
afc035c8-6a27-43ad-88a6-9ae5b28b4fb1,Heitor Porto,1996-12-04,758.278.870-13,44166945,Costela da Praia,SE,Brasil,M,+55 (011) 2591 7032,75827887013@exemplo.com.br,2025-06-30
67e894b9-47ff-4680-b267-1bc0db916484,Vinicius Rios,1962-05-13,734.520.149-88,22784790,Moreira Paulista,AP,Brasil,F,11 5641-3736,73452014988@exemplo.com.br,2024-02-04
719f56b5-662d-4dbe-b454-88240d4a4ec7,Maria Flor Costela,1979-09-11,304.358.967-71,31374-202,Ribeiro do Galho,DF,Brasil,F,81 4671 7443,30435896771@exemplo.com.br,2024-02-20
4b59bc4d-716e-4ff6-b48c-bf5fc11a156e,Maria Luiza Andrade,1967-02-24,876.421.297-54,17901023,Araújo,PE,Brasil,F,0800 713 1467,87642129754@exemplo.com.br,2024-11-16
630e6ad1-f5b4-453b-9799-09e666f29bbc,Antonella Moreira,1977-11-08,195.263.811-59,23803-619,Pereira das Flores,PB,Brasil,M,0900 706 2322,19526381159@exemplo.com.br,2025-04-23
b1487897-78b8-420c-b402-0e005f8fa454,Ian Nascimento,1949-11-17,569.366.843-39,85415-462,Pastor,TO,Brasil,M,(071) 7804-7417,56936684339@exemplo.com.br,2024-02-03
b8f1da02-1822-4f16-abc8-abc026b90ee3,Sr. Benjamin Cardoso,1994-07-28,983.218.198-53,99747-080,da Costa Verde,PE,Brasil,F,71 2588-3735,98321819853@exemplo.com.br,2024-08-13
272bb1f4-513c-4a09-86c9-1dcfc39e2b75,João Vitor Nogueira,1936-02-12,144.361.323-37,78425264,da Mata do Amparo,MA,Brasil,M,+55 (061) 7072-8639,14436132337@exemplo.com.br,2024-02-09
1cd5b461-9465-4d6a-9b6f-057f30d4b315,Diogo Cirino,1949-10-07,166.263.920-64,61530-693,da Costa do Norte,ES,Brasil,M,+55 71 2574 5458,16626392064@exemplo.com.br,2023-10-29
ed8c6356-71d6-49d8-a246-c867e96076b2,Sra. Agatha Cardoso,1987-05-26,269.161.732-61,42234-935,Almeida de Sousa,PE,Brasil,M,+55 (081) 9321 6274,26916173261@exemplo.com.br,2024-02-09
f9044a37-4a15-4cbb-b1e5-67665804b079,Enzo Cavalcante,1940-04-20,507.683.800-07,13555-522,Lopes,GO,Brasil,F,81 9270 1864,50768380007@exemplo.com.br,2024-02-11
8816e81c-0664-4123-80ea-7206865b0427,Laura Siqueira,1950-11-01,915.965.612-20,70991-433,Costela,RO,Brasil,M,(021) 5265-6950,91596561220@exemplo.com.br,2025-01-01
bf75ea0b-ad54-41e7-97f7-dc144789ca36,Lucca Siqueira,1954-10-16,534.108.969-59,29215-167,Monteiro da Serra,PR,Brasil,F,+55 (081) 7385-6754,53410896959@exemplo.com.br,2024-10-17
